"id","tender_No","type","delivery","department","cbrief","cd","dp","date_Published","brief","closing_Date","compulsory_briefing_session","status","category","description","conditions","province","contactPerson","email","telephone","fax","briefingVenue","bf","bc","reason"
1859,"PAC/Legal Panel/2021","Request for Proposal",,"Performing Arts Council of the Free State",false,"Friday, 25 June 2021 - 11:00","Wednesday, 02 June 2021","2021-06-02T00:00:00","<not available>","2021-06-25T11:00:00",,"Cancelled","Services: General","Appointment of Legal Advisors for a period of 36 months","N/A","Free State","Ms Nomza Topo","Nomza@pacofs.co.za","051-4477771 Ext 2225","N/A",,"N/A"," NO","ON ADVICE FROM NATIONAL TREASURY TO READVERTISE"
1881,"CORP4898","Request for Information",,"ESKOM",false,"Wednesday, 02 June 2021 - 00:00","Wednesday, 02 June 2021","2021-06-02T00:00:00","<not available>","2021-06-02T00:00:00",,"Cancelled","Services: General","Supply and delivery and off-loading of Ion Exchange Resins to various power stations on an “as and when” required basis for a period of five “5” years.","N/A","National","Marubini Chauke","Chaukem@eskom.co.za","011 800 6085","N/A",,"N/A"," NO",
1742,"RSR/RFP/OCOO/SMS-SMSR/21/05/02","Request for Proposal",,"Railway Safety Regulator",false,"Tuesday, 22 June 2021 - 12:00","Tuesday, 01 June 2021","2021-06-01T00:00:00","<not available>","2021-06-22T12:00:00",,"Cancelled","Services: General","Appointment of a specialist service provider to review the Safety Management System (SMS) and Safety Management System Report (SMSR) as gazetted on 10 May 2018. (SMS and SMSR determination)","N/A","National","Goitseone Kgwadibana","goitseonek@rsr.org.za","087 284 6666","N/A",,"N/A"," NO","no acceptable tender is received"
1749,"CORP 5369","Request for Proposal",,"ESKOM",false,"Tuesday, 01 June 2021 - 00:00","Tuesday, 01 June 2021","2021-06-01T00:00:00","<not available>","2021-06-01T00:00:00",,"Cancelled","Services: General","DX CUSTOMER JOURNEY CHATBOT AND SOCIAL MEDIA CHANNEL API FOR A PERIOD OF FIVE (5) YEARS AND FIVE (5) MONTHS","N/A","National","Joosty Skhosana","SkhosaMJ@eskom.co.za","+27118006512","N/A",,"N/A"," NO",
1652,"USAF- VOUCHER-02/2021","Request for Proposal",,"Universal Service and Access Agency of South Africa",true,"Tuesday, 29 June 2021 - 11:00","Monday, 31 May 2021","2021-05-31T00:00:00","Friday, 11 June 2021 - 10:00","2021-06-29T11:00:00","2021-06-11T10:00:00","Cancelled","Services: General","APPOINTMENT OF A SERVICE PROVIDER TO RENDER ELECTRONIC VOUCHER DISTRIBUTION SERVICES TO APPROXIMATELY 3.2 MILLION BEBEFICIARIES WHO ARE SUBSIDISED TO ACCESS TO SET-TOP BOXES","N/A","Gauteng","BRIANE MAISELA","BRIANE.MAISELA@USAASA.ORG.ZA","011 564 1600","N/A",,"Yes"," Yes","Revised Managed Integrated Model that actively involves all the broadcast media players to contribute towards an increase level of the set-top-box installation capacity through the use of the boxes of these players to ensure rapid reach and whilst the analogue switch off date was revised to 31 January 2022 of ensuring the migration of households to digital broadcasting platforms. "
1684,"USAF- TMC-03/2021","Request for Information",,"Universal Service and Access Agency of South Africa",true,"Tuesday, 29 June 2021 - 11:00","Monday, 31 May 2021","2021-05-31T00:00:00","Thursday, 10 June 2021 - 10:00","2021-06-29T11:00:00","2021-06-10T10:00:00","Cancelled","Services: General","APPOINTMENT OF A SERVICE PROVIDER TO PROVIDE TRAVEL MANAGEMENT SERVICES AT USAASA HEAD OFFICE FOR A PERIOD OF TWO YEARS (24 MONTHS)","N/A","Gauteng","BRIANE MAISELA","BRIANE.MAISELA@USAASA.ORG.ZA","011 564 1600","N/A",,"Yes"," Yes","Due to change circumstances in the organisation"
1765,"PAC/CoSec/2021","Request for Proposal",,"Performing Arts Council of the Free State",false,"Monday, 21 June 2021 - 11:00","Monday, 31 May 2021","2021-05-31T00:00:00","<not available>","2021-06-21T11:00:00",,"Cancelled","Services: General","Provision of company secretariat service for a preriod of 36 Months","N/A","Free State","Ms Nomza Topo","nomza@pacofs.co.za","+27514477771 EXT. 2225","N/A",,"N/A"," NO","READVERTISEMENT"
1555,"NRCS 001-2021/2022","Request for Proposal",,"National Regulator for Compulsory Specifications",true,"Monday, 21 June 2021 - 11:00","Friday, 28 May 2021","2021-05-28T00:00:00","Tuesday, 08 June 2021 - 10:30","2021-06-21T11:00:00","2021-06-08T10:30:00","Cancelled","Services: General","APPOINTMENT OF A PANEL OF SERVICE PROVIDERS TO PROVIDE TESTING SERVICES FOR AUTOMOTIVE, CHEMICALS, MECHANICAL AND MATERIALS, ELECTROTECHNICAL AS WELL AS FOOD AND ASSOCIATED INDUSTRIES FOR A PERIOD OF THIRTY-SIX (36) MONTHS ","N/A","Gauteng","Ambition Manabile ","Ambition.manabile@nrcs.org.za","012 482 8927","N/A",,"N/A"," NO","The bid is cancelled due to budget. "
1624,"TDR196/2020/2021","Request for Quotation",,"Mossel Bay Municipality",false,"Friday, 02 July 2021 - 12:00","Friday, 28 May 2021","2021-05-28T00:00:00","<not available>","2021-07-02T12:00:00",,"Cancelled","Services: General","SUPPLY AND DELIVERY OF PASSIVE AMBIENT AIR QUALITY EQUIPMENT AND ANALYSIS SERVICES","N/A","Western Cape","Mr Marvin Julies","mjulies@mosselbay.gov.za","(044) 606-5143","N/A",,"N/A"," NO","The tender be cancelled as no acceptable tenders were received."
1640,"SASSA: 05-21-CS-KZN","Request for Proposal",,"South African Social Security Agency",false,"Friday, 18 June 2021 - 11:00","Friday, 28 May 2021","2021-05-28T00:00:00","<not available>","2021-06-18T11:00:00",,"Cancelled","Services: General","APPOINTMENT OF A SERVICE PROVIDER(S) TO RENDER GUARDING SERVICES AT THE SOUTH AFRICAN SOCIAL SECURITY AGENCY (SASSA) KZN  REGION  FOR A PERIOD OF THIRTY SIX (36) MONTHS","N/A","KwaZulu-Natal","Thabiso Cingo ","thabisoc@sassa.gov.za","033 846 3399","N/A",,"N/A"," NO","Non responsive bidders "
1658,"PSiRA/2021/RFB/04","Request for Proposal",,"Private Security Industry Regulatory Authority",true,"Tuesday, 29 June 2021 - 11:00","Friday, 28 May 2021","2021-05-28T00:00:00","Friday, 11 June 2021 - 10:00","2021-06-29T11:00:00","2021-06-11T10:00:00","Cancelled","Services: General","REQUEST FOR PROPOSALS FOR APPOINTMENT OF SERVICE PROVIDER TO RENDER FINGERPRINT VERIFICATION FOR CRIMINAL RECORDS SERVICES FOR THE DURATION OF 36 MONTHS","N/A","National","Nomathemba Mendu  ","bids@psira.co.za","012 003 0519","N/A",,"Yes"," Yes","No responsive bids received "
1665,"PSiRA/2021/RFB/05","Request for Proposal",,"Private Security Industry Regulatory Authority",true,"Friday, 02 July 2021 - 11:00","Friday, 28 May 2021","2021-05-28T00:00:00","Monday, 14 June 2021 - 10:00","2021-07-02T11:00:00","2021-06-14T10:00:00","Cancelled","Services: General","REQUEST FOR PROPOSALS FOR APPOINTMENT OF A SERVICE PROVIDER TO RENDER EMPLOYEE ASSISTANCE PROGRAMME (EAP) TO PSiRA STAFF FOR THE DURATION OF 36 MONTHS","N/A","National","Ms. Nomathemba Mendu  ","bids@psira.co.za","012 003 0519","N/A",,"Yes"," Yes","No responsive bids received "
1678,"10323801","Request for Quotation",,"Passenger Rail Agency of South Africa",false,"Wednesday, 09 June 2021 - 11:00","Friday, 28 May 2021","2021-05-28T00:00:00","<not available>","2021-06-09T11:00:00",,"Cancelled","Services: General","As and When supply, delivery and rental of Gas for period of 24 month","N/A","Western Cape","Thembinkosi Dingaan","Thembinkosi.dingaan@prasa.com","0214493167","N/A",,"N/A"," NO",
1679,"E/UF3896LD","Request for Proposal",,"ESKOM",true,"Tuesday, 27 July 2021 - 10:00","Friday, 28 May 2021","2021-05-28T00:00:00","Thursday, 03 June 2021 - 10:00","2021-07-27T10:00:00","2021-06-03T10:00:00","Cancelled","Services: General","THE SUPPLY AND DELIVERY OF PPE WORK WEAR ON AN “AS
AND WHEN REQUIRED” BASIS TO ESKOM DISTRIBUTION
ECOU/WCOU CLUSTER 
","N/A","Western Cape","Unathi  Fikiso","fikisou@eskom.co.za","021 980 3570 ","N/A",,"N/A"," NO","NONE OF THE RESPONDENTS HAVE MET THE MINIMUM REQUIREMENTS. THEREFORE THE TENDER WILL BE RE-ISSUED. "
27471,"TE 27/2021","Request for Proposal","CHURCH STREET - ROBERTSON - ROBERTSON - 6705","Langeberg Municipality",true,"Friday, 25 June 2021 - 12:00","Friday, 28 May 2021","2021-05-28T00:00:00","Wednesday, 09 June 2021 - 10:00","2021-06-25T12:00:00","2021-06-09T10:00:00","Cancelled","Architectural and engineering activities; technical testing and analysis","TENDER 27/2021: PROVISION OF ARCHITETURAL SERVICES, NEW FIRE STATION PRECINCT, ROBERTSON, LANGEBERG MUNICIPALITY","PLEASE SEE ATTACHED ADVERT","Western Cape","N ALBERTYN","nalbertyn@langeberg.gov.za","023-626-8200","023-626-2426","ROBERTSON","Yes"," Yes","Please delete this tender.  A new tender will be uploaded with the correct information. Unfortunately it shows Mr Z Prins as the contact person and not Mr N Albertyn. "
1563,"LMN 04/2020","Request for Quotation",,"Correctional Services",false,"Wednesday, 26 May 2021 - 11:00","Thursday, 27 May 2021","2021-05-27T00:00:00","<not available>","2021-05-26T11:00:00",,"Cancelled","Services: General","SUPPLY,DELIVERY AND INSTALLATION OF PERIMETER FENCE","N/A","National","LEBETE DOUGLAS","Douglas.Lebete@dcs.gov.za","012 306 2088","N/A",,"N/A"," NO",
1571,"CDC/98/21","Request for Proposal",,"Coega Development Cooperation",true,"Tuesday, 22 June 2021 - 12:00","Thursday, 27 May 2021","2021-05-27T00:00:00","Friday, 28 May 2021 - 10:00","2021-06-22T12:00:00","2021-05-28T10:00:00","Cancelled","Services: General","PROVISION OF DIESEL FUEL TO CDC MARINE VESSEL ZEMORA","N/A","Eastern Cape","MS ZINE MTANDA","TENDERS@COEGA.CO.ZA","N/A","N/A",,"N/A"," NO","There were no acceptable bids received."
1574,"2412S","Request for Proposal",,"City Power – Johannesburg",false,"Tuesday, 01 June 2021 - 11:00","Thursday, 27 May 2021","2021-05-27T00:00:00","<not available>","2021-06-01T11:00:00",,"Cancelled","Services: General","MAINTENANCE OF SMART METERS","N/A","Gauteng","KATLEGO NNETE","knnete@citypower.co.za","011 490 7681","N/A",,"N/A"," NO",
25416,"Corp5417","Request for Proposal","Maxwell Drive - Sunninghill - Johannesburg - 2191","ESKOM",true,"Monday, 07 June 2021 - 10:00","Thursday, 27 May 2021","2021-05-27T00:00:00","Monday, 07 June 2021 - 10:00","2021-06-07T10:00:00","2021-06-07T10:00:00","Cancelled","Transportation and storage","The Provision of Offsite Document Storage Service","N/A","National","Percy Mohlabane","mohlabkp@eskom.co.za","011-800-2913","N/A","MS Teams","Yes"," NO",
1534,"SIC 20017 CIDB","Request for Proposal",,"Transnet SOC Ltd",false,"Tuesday, 25 May 2021 - 00:00","Wednesday, 26 May 2021","2021-05-26T00:00:00","<not available>","2021-05-25T00:00:00",,"Cancelled","Services: General","RFP FOR THE SUPPLY, INSTALLATION AND COMMISSIONING OF AUTOMATED STANDBY GENERATORS AT VARIOUS LOCATIONS","N/A","Gauteng","Sedzani Mathelemusa","Sedzani.Mathelemusa@transnet.net","011 584 0808","N/A",,"N/A"," NO",
1536,"APX/TECH/04/05/2021","Request for Proposal",,"AUTOPAX",true,"Friday, 25 June 2021 - 12:00","Wednesday, 26 May 2021","2021-05-26T00:00:00","Thursday, 03 June 2021 - 10:00","2021-06-25T12:00:00","2021-06-03T10:00:00","Cancelled","Services: General","INVITATION OF BIDS/ TENDERS: PROVISION FOR BUS
RECOVERY/TOWING SERVICES, ACCIDENT SCENE CLEARING
AND REHABILITATION NATIONALLY AND CROSS BORDER
ON AS AND WHEN REQUIRED BASIS
","N/A","National","Francis Maleka","fmaleka@prasa.com","012 748 7339","N/A",,"N/A"," NO","Autopax Passenger Services SOC wishes to cancel tender APX/TECH/04/05/2021 due to the tender being non - responsive."
1537,"HO/PT/ENG/(E)/181/05/2020","Request for Proposal",,"Passenger Rail Agency of South Africa",false,"Wednesday, 26 May 2021 - 00:00","Wednesday, 26 May 2021","2021-05-26T00:00:00","<not available>","2021-05-26T00:00:00",,"Cancelled","Services: General","REQUEST FOR TENDER: APPOINTMENT OF A CONTRACTOR FOR THE REINSTATEMENT OF CHRIS HANI 3KV DC AND 11KV AC SUBSTATIONS ON THE CENTRAL RAIL CORRIDOR IN WESTERN CAPE","N/A","Western Cape","Agnes Sekhuthe","asekhuthe@prasa.com","(011) 013 1594","N/A",,"N/A"," NO",
1539,"HO/PT/ENG/(E)/182/05/2020","Request for Proposal",,"Passenger Rail Agency of South Africa",false,"Wednesday, 26 May 2021 - 00:00","Wednesday, 26 May 2021","2021-05-26T00:00:00","<not available>","2021-05-26T00:00:00",,"Cancelled","Services: General","REQUEST FOR TENDER: APPOINTMENT OF A CONTRACTOR FOR REINSTATING BONTEHEUWEL 11KV AC SUBSTATION, PHILIPPI 11KV AC SUBSTATION AND 11KV AC DISTRIBUTION LINES BETWEEN LANGA AND PHILIPPI STATIONS ON THE CENTRAL LINE IN WESTERN CAPE","N/A","Western Cape","Agnes Sekhuthe","asekhuthe@prasa.com","(011) 013 1594","N/A",,"N/A"," NO",
1545,"HO/PT/ENG/(E)/183/05/2020","Request for Proposal",,"Passenger Rail Agency of South Africa",false,"Wednesday, 26 May 2021 - 00:00","Wednesday, 26 May 2021","2021-05-26T00:00:00","<not available>","2021-05-26T00:00:00",,"Cancelled","Services: General","REQUEST FOR TENDER: APPOINTMENT OF A CONTRACTOR FOR THE REINSTATEMENT OF BONTHEUWEL 3KV DC TIE STATION AND KAPTEINSKLIP 3KV DC TIE STATION ON THE CENTRAL RAIL CORRIDOR IN WESTERN CAPE","N/A","Western Cape","asekhuthe@prasa.com","asekhuthe@prasa.com","(011) 013 1594","N/A",,"N/A"," NO",
1550,"SASSA: 06-21-CS-LP","Request for Proposal",,"South African Social Security Agency",false,"Friday, 18 June 2021 - 11:00","Wednesday, 26 May 2021","2021-05-26T00:00:00","<not available>","2021-06-18T11:00:00",,"Cancelled","Services: General","APPOINTMENT OF A SERVICE PROVIDER(S) TO RENDER GUARDING SERVICES AT THE SOUTH AFRICAN SOCIAL SECURITY AGENCY (SASSA) LIMPOPO REGION  FOR A PERIOD OF THIRTY SIX (36) MONTHS","N/A","Limpopo","Ms Charlotte Putuka  ","CharlotteP@sassa.gov.za","015 291 7429","N/A",,"N/A"," NO","validity period expired "
1430,"06/2021","Request for Proposal",,"Legal Aid South Africa",false,"Wednesday, 23 June 2021 - 11:00","Tuesday, 25 May 2021","2021-05-25T00:00:00","<not available>","2021-06-23T11:00:00",,"Cancelled","Services: General","PROVISION OF OFFICE ACCOMODATION FOR A PERIOD OF UP TO FIVE YEARS IN RESPECT OF KLERKSDORP LOCAL OFFICE (LEASES RANGING FROM SEVEN TO TEN YEARS WILL ALSO BE CONSIDERED)","N/A","North West","Buhle Sesiko","FelicityZ@legal-aid.co.za","011 877 2000","N/A",,"N/A"," NO","No Bidders "
1432,"07/2021","Request for Proposal",,"Legal Aid South Africa",false,"Wednesday, 23 June 2021 - 11:00","Tuesday, 25 May 2021","2021-05-25T00:00:00","<not available>","2021-06-23T11:00:00",,"Cancelled","Services: General","Potchefstroom Local Office Procurement of Office accommodation","N/A","North West","Buhle Sesiko","FelicityZ@legal-aid.co.za","011 877 2000","N/A",,"N/A"," NO","No Bidders "
2903,"R/18/20-21","Request for Quotation",,"Garden Route District Local Municipality",false,"Friday, 08 October 2021 - 00:00","Tuesday, 25 May 2021","2021-05-25T00:00:00","<not available>","2021-10-08T00:00:00",,"Cancelled","Services: General","CHAINSAW NOVIS TRAINING NQF  LEVEL 2 FOR A PERIOD OF THREE YEARS. ","N/A","Western Cape","BUKELWA NDZINDE","BUKELWA@GARDENROUTE.GOV.ZA","044 803 1338","N/A",,"N/A"," NO",
1348,"NDA05/FIN03/21","Request for Proposal",,"National Development Agency",true,"Thursday, 17 June 2021 - 12:00","Monday, 24 May 2021","2021-05-24T00:00:00","Thursday, 03 June 2021 - 10:00","2021-06-17T12:00:00","2021-06-03T10:00:00","Cancelled","Services: General","The appointment of a service provider for the provision of office space for the NDA’s Provincial Offices over a period of 36 months in the following areas: Eastern Cape (East London), Western Cape (Cape Town), Northern Cape (Kimberley), North West (Mahikeng), Mpumalanga (Mbombela), Limpopo (Polokwane) and Kwazulu-Natal (Durban)","N/A","National","Muzi Matsenjwa","muzim@nda.org.za","011 018 5562","N/A",,"Yes"," Yes","The current rate per square metre has increased compared to the current contract that NDA has.  Please note that ONLY North West is being cancelled under tender number NDA05/FIN03/21.  For any further clarifications kindly contact NDA Supply Chain Manager at nomakhayan@nda.org.za."
1368,"HO/PT/ENG/(E )/180/05/2021","Request for Proposal",,"Passenger Rail Agency of South Africa",true,"Thursday, 17 June 2021 - 12:00","Monday, 24 May 2021","2021-05-24T00:00:00","Friday, 28 May 2021 - 11:00","2021-06-17T12:00:00","2021-05-28T11:00:00","Cancelled","Services: General","REQUEST FOR TENDER: APPOINTMENT OF A CONTRACTOR FOR THE REINSTATEMENT OF NOLUNGILE 3KV DC AND 11KV AC SUBSTATIONS ON THE CENTRAL RAIL CORRIDOR IN WESTERN CAPE – CIDB GRADING 7EP","N/A","Western Cape","Agnes Sekhuthe","asekhuthe@prasa.com","011 013 1594","N/A",,"Yes"," Yes",
1397,"PMSUMP/01/MDOH - QS","Request for Proposal",,"Independent Development Trust",false,"Monday, 14 June 2021 - 11:00","Monday, 24 May 2021","2021-05-24T00:00:00","<not available>","2021-06-14T11:00:00",,"Cancelled","Services: General","REQUEST FOR PROPOSALS FROM QUALIFYING AND EXPERIENCED ENTITIES FOR PROVISION OF PROFESSIONAL QUANTITY SURVEYING SERVICES IN THE REFURBISHMENT OF GUTSHWA CLINIC AND NKWALINI CLINIC","N/A","Mpumalanga","Sabelo Matu","sabelom@idt.org.za","012 845 2000","N/A",,"N/A"," NO","The Validity period has lapse, and MBAC did not  approved said we need to readvertized the tender"
1403,"DCDT/02/2021/22","Request for Proposal",,"DEPARTMENTOF COMMUNICATIONS AND DIGITAL TECHNOLOGIES",false,"Monday, 14 June 2021 - 11:00","Monday, 24 May 2021","2021-05-24T00:00:00","<not available>","2021-06-14T11:00:00",,"Cancelled","Services: General","APPOINTMENT OF A SERVICE PROVIDER THAT WILL ASSIST TO RESTRUCTURE, REPOSITION, AND REPURPOSE THE SOUTH AFRICAN POST OFFICE (SAPO)","N/A","National","ROSINAH HLAHLA","RHlahla@dtps.gov.za","012 427 8029","N/A",,"N/A"," NO",
1286,"MPGXC006294R1","Request for Quotation",,"ESKOM",false,"Sunday, 20 June 2021 - 10:00","Friday, 21 May 2021","2021-05-21T00:00:00","<not available>","2021-06-20T10:00:00",,"Cancelled","Services: General","ESKOM GROOTVLEI POWER STATION
ADDITIONAL HUMAN RESOURCES FOR VARIOUS
DEPARTMENTS ON AN”AS AND WHEN”
REQUIRED BASIS.","N/A","Mpumalanga","RUDZANI TSHIKUNGULU","tshikure@eskom.co.za","0177798466","N/A",,"N/A"," NO",
1303,"USAASA-01/21","Request for Proposal",,"Universal Service and Access Agency of South Africa",true,"Tuesday, 22 June 2021 - 11:00","Friday, 21 May 2021","2021-05-21T00:00:00","Friday, 28 May 2021 - 13:00","2021-06-22T11:00:00","2021-05-28T13:00:00","Cancelled","Services: General","APPOINTMENT OF A SERVICE PROVIDER TO CONDUCT FORENSIC INVESTIGATION FOR THE AGENCY OF USAASA AND USAF","N/A","Gauteng","BRIANE MAISELA","BRIANE.MAISELA@USAASA.ORG.ZA","011 564 1600","N/A",,"Yes"," Yes","There is no longer needed for the goods and service specified in the published tender"
1314,"BSM 106/21 ","Request for Proposal",,"Stellenbosch Municipality",false,"Monday, 31 May 2021 - 12:00","Friday, 21 May 2021","2021-05-21T00:00:00","<not available>","2021-05-31T12:00:00",,"Cancelled","Services: General","Supply and Delivery of Polar Fleece Blankets 


  ","N/A","Western Cape","Gerald Kraukamp / Donovan Muller","Gerald.Kraukamp@stellenbosch.gov.za","021 808 8519 / 021 808 8519","N/A",,"N/A"," NO",
1333,"DIA6551/2021/RFP","Request for Proposal",,"Airports Company of South Africa Limited",true,"Friday, 02 July 2021 - 11:00","Friday, 21 May 2021","2021-05-21T00:00:00","Tuesday, 01 June 2021 - 10:00","2021-07-02T11:00:00","2021-06-01T10:00:00","Cancelled","Services: General","Contractor Appointment for Alpha Apron Sprinkler Pipe Replacement at King Shaka International Airport","N/A","KwaZulu-Natal","Johnson Mji","Procurement3.KSIA@airports.co.za","0324366567","N/A",,"N/A"," NO","There were no acceptable tenders received."
1351,"MPGXC006310","Request for Proposal",,"ESKOM",false,"Thursday, 10 June 2021 - 10:00","Friday, 21 May 2021","2021-05-21T00:00:00","<not available>","2021-06-10T10:00:00",,"Cancelled","Services: General","Cancellation of Tender - Refurbishment of Lifts at Kriel Power Station for a period of 20 months","N/A","Mpumalanga","Presheen  Nair","nairp@eskom.co.za","017 615 2437","N/A",,"N/A"," NO",
1265,"MPGXC006434","Request for Quotation",,"ESKOM",false,"Sunday, 20 June 2021 - 10:00","Thursday, 20 May 2021","2021-05-20T00:00:00","<not available>","2021-06-20T10:00:00",,"Cancelled","Services: General","THE PROVISION OF GROUND AND SURFACE
WATER MONITORING FOR 3 YEARS AT
GROOTVLEI POWER STATION","N/A","Mpumalanga","RUDZANI TSHIKUNGULU","tshikure@eskom.co.za","0177798466","N/A",,"N/A"," NO",
1130,"MPGXC006440","Request for Proposal",,"ESKOM",false,"Wednesday, 05 May 2021 - 00:00","Wednesday, 19 May 2021","2021-05-19T00:00:00","<not available>","2021-05-05T00:00:00",,"Cancelled","Services: General","The tender cancellation: the provision of Security services
for Eskom Camden Power Station for period of 36 Months","N/A","Mpumalanga","Matladi Mashiyane","MashinML@eskom.co.za","017 827 8448","N/A",,"N/A"," NO",
989,"GNP-011b-20","Request for Proposal",,"South African National Parks",false,"Friday, 04 June 2021 - 11:00","Monday, 17 May 2021","2021-05-17T00:00:00","<not available>","2021-06-04T11:00:00",,"Cancelled","Services: General","APPOINTMENT OF A MANUFACTURER / SUPPLIER IN THE BRANDED MERCHANDISE INDUSTRY TO CREATE AN INTEGRATED ONLINE SHOP AND MANAGE END-TO-END PROCUREMENT FOR SANPARKS","N/A","National","Charmaine Muzwayine","Charmaine.muzwayine@sanparks.org","012 426 5225","N/A",,"N/A"," NO","Biddera did not meet the functionality threshold thus no acceptable tender was received. Therefore there was no possibility to conclude a contract, and therefore the only choice SANParks had was to terminate the process."
995,"TD 05/09/2020","Request for Proposal",,"Oudtshoorn Municipality",false,"Wednesday, 12 May 2021 - 12:00","Monday, 17 May 2021","2021-05-17T00:00:00","<not available>","2021-05-12T12:00:00",,"Cancelled","Services: General","The appointment of a panel of electrical and mechanical engineering service providers for repairs,maintanance,replacement of major municipal mechanical and electrical equipment for the period ending 30 june 2023","N/A","Western Cape","Mr. T. Sindaphi","Thando@oudtmun.gov.za","044 203 3170","N/A",,"N/A"," NO",
1000,"04/2021","Request for Quotation",,"Koukamma Municipality",false,"Friday, 07 May 2021 - 00:00","Monday, 17 May 2021","2021-05-17T00:00:00","<not available>","2021-05-07T00:00:00",,"Cancelled","Services: General","THE COMPILATION OF THE VALUATION ROLL, SUPPLEMENTARY VALUATION ROLLS AND MAINTENANCE THEREOF FOR THE FINANCIAL YEAR 01 JULY 2021 TO 30 JUNE 2027.","N/A","Eastern Cape","SIZEKA HULANA","SIZEKAH@KOUKAMMA.GOV.ZA","042 288 7280","N/A",,"N/A"," NO",
1030,"SAWS-256/21","Request for Quotation",,"South African Weather Service",true,"Friday, 11 June 2021 - 11:00","Monday, 17 May 2021","2021-05-17T00:00:00","Tuesday, 25 May 2021 - 00:00","2021-06-11T11:00:00","2021-05-25T00:00:00","Cancelled","Services: General","Appointment of a service provider to provide security services to the South African Weather Service for its offices and property situated in the Pretoria / Centurion area for a period of twenty-two (22) months. Prequalification criteria : Level 1 B-BBEE","N/A","Gauteng","Vusi Maditsi","bids@weathersa.co.za","012 367 6000","N/A",,"N/A"," NO","Non responsive bid"
939,"NDA03/OCOO02/21","Request for Proposal",,"National Development Agency",true,"Tuesday, 08 June 2021 - 12:00","Friday, 14 May 2021","2021-05-14T00:00:00","Tuesday, 25 May 2021 - 10:00","2021-06-08T12:00:00","2021-05-25T10:00:00","Cancelled","Services: General","The appointment of service providers to provide mentorship and coaching services to capacitate civil society organizations under the criminal assets recovery account(CARA)-gender –based violence and femicide programme on behalf of the National development agency (NDA)over a period of six months","N/A","National","Anthony Bouwer","AnthonyB@nda.org.za","011 0185 522","N/A",,"Yes"," Yes","There were no suitable bids found during evaluation and adjudication process. for any further queries please contact Nomakhaya Nelani at nomakhayan@nda.org.za"
955,"RFP/09/2021","Request for Proposal",,"BRAND RSA",false,"Friday, 21 May 2021 - 16:00","Friday, 14 May 2021","2021-05-14T00:00:00","<not available>","2021-05-21T16:00:00",,"Cancelled","Services: General","APPOINTMENT OF AN INDEPENDENT SERVICE PROVIDER FOR THE BOARD OF TRUSTEES STRATEGIC SESSION","N/A","Gauteng","NTSEPENG LETSOISA","ntsepengl@brandsouthafrica.com","011 483 0122","N/A",,"N/A"," NO","The Service are no longer required"
971,"GNP-011b-20","Request for Proposal",,"South African National Parks",true,"Friday, 04 June 2021 - 11:00","Friday, 14 May 2021","2021-05-14T00:00:00","Tuesday, 25 May 2021 - 11:00","2021-06-04T11:00:00","2021-05-25T11:00:00","Cancelled","Services: General","APPOINTMENT OF A MANUFACTURER / SUPPLIER IN THE BRANDED MERCHANDISE INDUSTRY TO CREATE AN INTEGRATED ONLINE SHOP AND MANAGE END-TO-END PROCUREMENT FOR SANPARKS","N/A","National","Charmaine Muzwayine","Charmaine.muzwayine@sanparks.org","012 426 5000","N/A",,"Yes"," Yes","Bidders did not meet the functionality threshold thus no acceptable tender was received. Therefore there was no possibility to conclude a contract, and therefore the only choice SANParks had was to terminate the process."
883,"CORP5318","Request for Proposal",,"ESKOM",false,"Monday, 31 May 2021 - 10:00","Thursday, 13 May 2021","2021-05-13T00:00:00","<not available>","2021-05-31T10:00:00",,"Cancelled","Services: General","For Provision of Business Separation Panel – Cancellation Letter","N/A","Gauteng","Nombulelo Wendy Molele","molelew@eskom.co.za","011 800 4824","N/A",,"N/A"," NO",
798,"BSM 60/21","Request for Proposal",,"Stellenbosch Municipality",false,"Friday, 07 May 2021 - 12:00","Wednesday, 12 May 2021","2021-05-12T00:00:00","<not available>","2021-05-07T12:00:00",,"Cancelled","Services: General","Learner and Driver License Training for Youth and Other Learners: Contract period 1 July 2021 to 30 June 2024.","N/A","Western Cape","Portia Jansen","Portia.Jansen@stellenbosch.gov.za","021 808 8423","N/A",,"N/A"," NO",
809,"PR10317567","Request for Quotation",,"Passenger Rail Agency of South Africa",false,"Wednesday, 12 May 2021 - 00:00","Wednesday, 12 May 2021","2021-05-12T00:00:00","<not available>","2021-05-12T00:00:00",,"Cancelled","Services: General","Supply and delivery of Face Shields","N/A","Western Cape","Faniswa Mbunje","0214493012",,"N/A",,"N/A"," NO",
825,"FFC08-09-2020","Request for Proposal",,"Financial and Fiscal Commission",false,"Wednesday, 28 April 2021 - 11:00","Wednesday, 12 May 2021","2021-05-12T00:00:00","<not available>","2021-04-28T11:00:00",,"Cancelled","Services: General","Design and refurbishment of FFC Offices in Cape Town.","N/A","National","Buhle Ngidi","buhle.ngidi@ffc.co.za","0672527526","N/A",,"N/A"," NO",
