"id","tender_No","type","delivery","department","date_Published","cbrief","cd","dp","closing_Date","brief","compulsory_briefing_session","status","category","description","province","contactPerson","email","telephone","fax","briefingVenue","conditions","bf","bc"
36703,"NCR825.10.2022","Request for Bid(Open-Tender)","NATIONAL CREDIT REGULATOR, 127-15TH ROAD, RANDJIESPARK, HALFWAY HOUSE, MIDRAND - MIDRAND - MIDRAND - 1683","National Credit Regulator","2022-10-14T00:00:00",true,"Tuesday, 15 November 2022 - 11:00","Friday, 14 October 2022","2022-11-15T11:00:00","Tuesday, 25 October 2022 - 10:00","2022-10-25T10:00:00","Published","Services: Functional (Including Cleaning and Security Services)","APPOINTMENT OF A SERVICE PROVIDER TO PROVIDE CLEANING, HYGIENE, DISINFECTION, PEST CONTROL AND GARDENING SERVICES TO THE NCR PREMISES","Gauteng","Procurement","procurement@ncr.org.za","011-554-2713","011-554-2713","NATIONAL CREDIT REGULATOR, 127-15TH ROAD, RANDJIESPARK, HALFWAY HOUSE, MIDRAND","Interested firms to be registered on CSD and ensure all SBD forms required are filled fully ","Yes","Yes"
36704,"8/2/RNM0392","Request for Bid(Open-Tender)","10 Connor Street - Port Shepstone - Port Shepstone - 4240","Ray Nkonyeni Local Municipality","2022-10-14T00:00:00",true,"Tuesday, 15 November 2022 - 12:00","Friday, 14 October 2022","2022-11-15T12:00:00","Tuesday, 25 October 2022 - 09:00","2022-10-25T09:00:00","Published","Civil engineering","CONSTRUCTION OF MAZUBANE/DIKWE PEDESTRIAN BRIDGE IN WARD 20","KwaZulu-Natal","Bonisile Ngcobo","bonisile.ngcobo@rnm.gov.za","039-682-0327","N/A","VIRTUAL CLARIFICATION MEETING","N/A","Yes"," NO"
36705,"177G/2022/23","Request for Bid(Open-Tender)","Tender Office, 2nd Floor Concourse Level, Civic Centre - 12 Hertzog Boulevard - Cape Town - 8000","City of Cape Town","2022-10-14T00:00:00",true,"Monday, 14 November 2022 - 10:00","Friday, 14 October 2022","2022-11-14T10:00:00","Friday, 28 October 2022 - 13:00","2022-10-28T13:00:00","Published","Services: General","BRANDED CORPORATE MERCHANDISE","Western Cape","Candice Booysen","CandiceLee.Booysen@capetown.gov.za","021-400-4008","N/A","Meeting Room 1, Communication Department, 3rd Floor, Civic Centre, Hertzog Boulevard","Bids must be compliant with the Preferential Procurement Regulations, 2017 including but not limited to local content, functionality, price and preference, eligibility criteria and relevant statutory criteria.  The details of this are contained in the tender document.  Only locally produced or manufactured goods, meeting the stipulated minimum threshold for local production and content, will be considered.","Yes"," NO"
36706,"8/2/RNM0401","Request for Bid(Open-Tender)","10 Connor Street - Port Shepstone - Port Shepstone - 4240","Ray Nkonyeni Local Municipality","2022-10-14T00:00:00",true,"Tuesday, 15 November 2022 - 12:00","Friday, 14 October 2022","2022-11-15T12:00:00","Tuesday, 25 October 2022 - 10:00","2022-10-25T10:00:00","Published","Civil engineering","CONSTRUCTION OF NKANGENI VEHICULAR BRIDGE","KwaZulu-Natal","Bonisile Ngcobo","bonisile.ngcobo@rnm.gov.za","039-688-2156","N/A","VIRTUAL CLARIFICATION MEETING","N/A","Yes"," NO"
36707,"RFB 2653-2022","Request for Bid(Open-Tender)","459 Tsitsa Street - Erasmuskloof - Pretoria - 0105","State Information Technology Agency","2022-10-14T00:00:00",true,"Monday, 07 November 2022 - 11:00","Friday, 14 October 2022","2022-11-07T11:00:00","Thursday, 20 October 2022 - 10:00","2022-10-20T10:00:00","Published","Activities of head offices; management consultancy activities","Procurement Of Supply And Installation Of It Networking Infrastructure Equipment Including Maintenance And Support For The Department Of Forestry Fisheries And The Environment For The Period Of Five (5) Years. Non compulsory Virtual Briefing Session Will Be Held On 20 October 2022 At 10h00","National","Madikana Magooa","madikama.magooa@sita.co.za","012-482-3217","N/A","Via Teams","N/A","Yes"," NO"
36708,"FMB 001 - 2022/23","Request for Bid(Open-Tender)","Cnr. Harvey and Rhodes - Bloemfontein - Bloemfontein - 9301","Free State - Fleet Management ","2022-10-14T00:00:00",false,"Tuesday, 08 November 2022 - 11:00","Friday, 14 October 2022","2022-11-08T11:00:00","<not available>",,"Published","Financial service activities, except insurance and pension funding","Appointment of a Service Provider to Provide Services In Internal Controls Systems And Financial Administration To The Entity For A Period Of 2 Years (24 Months)","Free State","Mr Mofokeng","mofokengm@fsfleet.gov.za","051-400-5200","N/A",,"N/A"," NO"," NO"
36710,"JW CYD 002/22","Request for Bid(Open-Tender)","65 NTEMI PILISO STREET - NEWTOWN - JOHANNESBURG - 2000","Johannesburg Water","2022-10-14T00:00:00",true,"Tuesday, 15 November 2022 - 10:30","Friday, 14 October 2022","2022-11-15T10:30:00","Thursday, 20 October 2022 - 10:00","2022-10-20T10:00:00","Published","Manufacture of chemicals and chemical products","APPOINTMENT OF A PANEL OF SERVICE PROVIDERS FOR THE SUPPLY AND DELIVERY OF VARIOUS CHEMICALS AT CYDNA LABORATORY ON ""AS AND WHEN"" REQUIRED BASIS FOR A PERIOD OF THIRTY-SIX (36) MONTHS","Gauteng","GCINA NDELA","gcina.ndela@jwater.co.za","011-688-1796","011-688-1556","MICROSOFT TEAMS, PLEASE SEE ATTACHED LINK","N/A","Yes"," NO"
36711,"8/2/RNM0395","Request for Bid(Open-Tender)","10 Connor Street - Port Shepstone - Port Shepstone - 4240","Ray Nkonyeni Local Municipality","2022-10-14T00:00:00",true,"Thursday, 17 November 2022 - 12:00","Friday, 14 October 2022","2022-11-17T12:00:00","Friday, 28 October 2022 - 09:30","2022-10-28T09:30:00","Published","Civil engineering","CONSTRUCTION OF MVUZANE ROAD AND BRIDGE - WARD 14","KwaZulu-Natal","Vusi Duma","vusumuzi.duma@rnm.gov.za","039-688-2156","N/A","VIRTUAL CLARIFICATION MEETING","N/A","Yes"," NO"
36712,"BL22/023","Request for Bid(Open-Tender)","18 President Brand street - Bloemfontein - Bloemfontein - 9301","Public Works","2022-10-14T00:00:00",false,"Tuesday, 08 November 2022 - 11:00","Friday, 14 October 2022","2022-11-08T11:00:00","<not available>",,"Published","Accommodation","Bloemfontein: Department of Cooperative Governance : New office accommodation and parking facilities : 148.30m2 and 8 bays: five (05) years.","Free State","Donald Neo Likojang","ellen.tsholeka@dpw.gov.za","051-408-7343","N/A",,"This bid will be evaluated according to the preferential procurement model in the PPPFA:(Preference point scoring system)
80/20 Preference point scoring system."," NO"," NO"
36714,"LPT 002/2022","Request for Bid(Open-Tender)","46 HANS VAN RENSBURG STREET - POLOKWANE - POLOKWANE - 0700","Limpopo - Provincial Treasury","2022-10-14T00:00:00",true,"Friday, 04 November 2022 - 11:00","Friday, 14 October 2022","2022-11-04T11:00:00","Tuesday, 25 October 2022 - 10:00","2022-10-25T10:00:00","Published","Services: Professional","LPT 002/2022 Rendering of physical security services","Limpopo","MR MAPHANGA  T.H","Maphangath@treasury.limpopo.gov.za","015-298-7055","015-295-7010","LIMPOPO PROVINCIAL TREASURY, ISMINI TOWERS, 46 HANS VAN RENSBURG STREET, FIRST FLOOR FOYER, POLOKWAN","compulsory briefing session","Yes","Yes"
36715,"44/2019","Request for Bid(Open-Tender)","1 Nel Street Mbombela Civic Centre - Mbombela - Nelspruit - 1200","Mbombela Local Municipality","2022-10-14T00:00:00",false,"Tuesday, 15 November 2022 - 11:00","Friday, 14 October 2022","2022-11-15T11:00:00","<not available>",,"Published","Civil engineering","Appointment of a service provider for the upgrading of Mosa Road (Makaoko)","Mpumalanga","Rudolph Mashego","rudolph.mashego@mbombela.gov.za","013-759-2190","013-759-2190",,"See bid document for special conditions."," NO"," NO"
36716,"TDR334/2022/2023","Request for Bid(Open-Tender)","101 MARSH STREET - MOSSEL BAY MUNICIPALITY - MOSSEL BAY - 6500","Mossel Bay Municipality","2022-10-14T00:00:00",true,"Friday, 18 November 2022 - 12:00","Friday, 14 October 2022","2022-11-18T12:00:00","Wednesday, 26 October 2022 - 11:00","2022-10-26T11:00:00","Published","Supplies: General","SUPPLY AND INSTALLATION OF A VEHICLE TRACKING AND FLEET MANAGEMENT SYSTEM","Western Cape","Mr Dawie Zwiegelaar","dzwiegelaar@mosselbay.gov.za","044-606-5275","N/A","via Microsoft Teams","N/A","Yes","Yes"
36723,"BID 16 OF 2022","Request for Bid(Open-Tender)","Buffalo City Development Agency, 12 Esplanade Road East London - East London - East London - 5241","BUFFALO CITY METROPOLITAN DEVELOPMENT AGENCY","2022-10-14T00:00:00",false,"Thursday, 15 December 2022 - 12:00","Friday, 14 October 2022","2022-12-15T12:00:00","<not available>",,"Published","Financial service activities, except insurance and pension funding","PROVISION OF BANKING SERVICES FOR A PERIOD OF 5 YEARS","Eastern Cape","AVIWE MANCIYA","aviwe@bcmda.org.za","043-492-2096","N/A",,"EVALUATION CRITERIA

1.	Compliance evaluation
2.	Bids will be evaluated on the functionality criteria and bids that score less than 80 points out of 100 points will not be eligible for appointment. Evaluation criteria and weight is detailed in the bid document.
3.	The bids will be evaluated on the basis on the Preferential Procurement Policy Framework Act (ActNo.5, 2000), and the regulations pertaining thereto (2017), as well as the Buffalo City Metropolitan Development Agency’s Supply Chain Management Policy, 80/20 preference point system will be used. 
4	Only banks registered in terms of the Banks Act are eligible to submit bids.
"," NO"," NO"
36724,"MPMAJ10482PS","Request for Bid(Open-Tender)","Majuba Power Station - Volkrust - Volkrust - 2470","ESKOM","2022-10-14T00:00:00",false,"Wednesday, 09 November 2022 - 10:00","Friday, 14 October 2022","2022-11-09T10:00:00","<not available>",,"Published","Services: Functional (Including Cleaning and Security Services)","Oil Spill Cleaning and Remediation Work for Uitgezocht Substation","Mpumalanga","Mluleki Sishi","SishiM@eskom.co.za","013-296-3952","N/A",,"N/A"," NO"," NO"
36729,"PLK 22/07","Request for Bid(Open-Tender)","78 Hans Van  Rensburg - Polokwane - Polokwane - 0700","Public Works","2022-10-14T00:00:00",true,"Tuesday, 08 November 2022 - 11:00","Friday, 14 October 2022","2022-11-08T11:00:00","Wednesday, 26 October 2022 - 10:00","2022-10-26T10:00:00","Published","Accommodation","LIMPOPO PROVINCE: THOHOYANDOU: DEPARTMENT OF JUSTICE: STATE ATTORNEY: PROCUREMENT OF NEW OFFICE ACCOMODATION(EXISTING BUILDING OR BUILDING TO BE CONSTRUCTED) AT A TOTAL GUIDELINE GROSS AREA OF 562.60SQM AND A LETTABLE AREA OF 469.55SQM WITH 06 PARKING BAYS (OPEN, UNDERCOVER LOCKABLE, SECURED) BACKUP GENERATOR AND WATER TANK (10000 LITRES) FOR FIVE YEARS. ","Limpopo","Doreen Ntimbani","Doreen.Ntimbani@dpw.gov.za","015-293-8072","015-297-8628","77 Hans Van Rensburg street, Sanlam Building, 1st Floor Boardroom   ","This bid will be evaluated in terms of the 80/20 scoring system, This bid includes functionality which will be scored  out of 100,Bidders must obtain a minimum of 50% to be considered for further evaluation. This documents  will be sold for R 200.00 if not downloaded from www.etenders.gov.za/www.publicworks.gov.za.Documents will sold Mondays to Friday from 08H00 to 15h00 at 78 Hans Van Rensburg, Old Mutual Building.  compulsory site briefing : Date 26/10/2022, Venue : 77 Hans Van Rensburg street, Sanlam building (boardroom), first floor, Time : 10HOO","Yes","Yes"
36733,"DHA16-2022","Request for Proposal","230  Johannes Ramokgoase Street - Pretoria - Pretoria - 0001","Home Affairs","2022-10-14T00:00:00",true,"Friday, 04 November 2022 - 11:00","Friday, 14 October 2022","2022-11-04T11:00:00","Friday, 21 October 2022 - 10:00","2022-10-21T10:00:00","Published","Services: Professional","Appointment of a panel of training providers to train 10 000 young graduates recruited for the digitization of DHA records on various skills courses over a period of three (3) years.","National","Mr Matome Mashalane","matome.mashalane@dha.gov.za","012-406-2731","N/A","MICROSOFT TEAMS","Bidders must submit an email requesting the link to the virtual meeting on or before Wednesday, 19 October 2022.","Yes"," NO"
36735,"DFFE-T070(22-23)","Request for Bid(Open-Tender)","473 steve biko - arcadia - Pretoria - 0001","National - Environment, Forestry and Fisheries","2022-10-14T00:00:00",true,"Monday, 07 November 2022 - 11:00","Friday, 14 October 2022","2022-11-07T11:00:00","Wednesday, 19 October 2022 - 10:00","2022-10-19T10:00:00","Published","Other service activities","THE APPOINTMENT OF A SERVICE PROVIDER TO DEVELOP THE BUSINESS PLAN FOR THE BETHULIE DAM COMMUNITY PROJECT, WITHIN A PERIOD OF SIX (6) MONTHS.","Gauteng"," Aruna  Seepersadh","aseepersadh@dffe.gov.za","012-399-9529","N/A","Free State,Bethulie Dam Community Project Site","N/A","Yes","Yes"
36737,"NKO 38/2022","Request for Bid(Open-Tender)","22 Impala Street  - Malelane  - Malelane  - 1320","Nkomazi Local Municipality","2022-10-14T00:00:00",true,"Friday, 11 November 2022 - 12:00","Friday, 14 October 2022","2022-11-11T12:00:00","Tuesday, 18 October 2022 - 10:00","2022-10-18T10:00:00","Published","Supplies: General","SUPPLY AND DELIVERY OF 1 X EXCAVATOR FOR NKOMAZI LOCAL MUNICIPALITY","Mpumalanga","Mr J Du Preez","Jaco.DuPreez@nkomazi.gov.za","013-790-0386","N/A","Municipal Town Hall (Kobwa), Malalane","N/A","Yes"," NO"
36739,"178Q/2022/23","Request for Bid(Open-Tender)","2nd Floor (Concourse Level) - Civic Centre, 12 Hertzog Boulevard -  Cape Town - 8001","City of Cape Town","2022-10-14T00:00:00",true,"Tuesday, 15 November 2022 - 10:00","Friday, 14 October 2022","2022-11-15T10:00:00","Tuesday, 25 October 2022 - 10:00","2022-10-25T10:00:00","Published","Services: General","REPLACEMENT OF PITCH AT DHL STADIUM CAPE TOWN","Western Cape","Mr Louw Visagie","Louw.Visagie@capetown.gov.za","021-417-0154","021-417-0154","DHL Stadium, Fritz Sonnenberg Road, Cape Town, Entrance Gate 00, parking Level 01, Foyer A, 1st Floo","Tender fee: R300.00","Yes"," NO"
36740,"BOD/NC062/01/2022-2023","Request for Bid(Open-Tender)","4 NAMAKWA STREET - SPRINGBOK - SPRINGBOK - 8240","Nama Khoi Local Municipality","2022-10-14T00:00:00",false,"Monday, 28 November 2022 - 10:00","Friday, 14 October 2022","2022-11-28T10:00:00","<not available>",,"Published","Other service activities","PROVISION OF A LOAN TO NAMA KHOI MUNICIPALITY","Northern Cape","Mr H Cloete","heinri.cloete@namakhoi.gov.za","027-718-8100","027-712-1635",,"N/A"," NO"," NO"
36741,"FBD-SCM-2022-TEN-0030","Request for Bid(Open-Tender)","R104 Elias Motsoaledi Street (Church Street West Ext) - Pelindaba - Pelindaba - 0240","South African Nuclear Energy Corporation Limited","2022-10-14T00:00:00",false,"Friday, 25 November 2022 - 11:00","Friday, 14 October 2022","2022-11-25T11:00:00","<not available>",,"Published","Scientific research and development","Bid for the 1) rewriting and implementation (phase 1) of the current Waste Tracking System (WTS) software and 2) adding of new modules to include new processes (phase 2 of project) 
The Waste Tracking System is a software application that captures waste information and tracks the movement of waste containers. The system was written in Visual Studio C# and uses an MS-SQL database.
","North West","Buyani Nsibande","scm@necsa.co.za","012-305-6072","N/A",,"No site briefing will be held, however the latest source code, previous user specifications and sample database will be made available after signing of the attached Necsa confidentiality agreement by the potential bidder. Bidder to forward signed agreement not later than 26 October 2022."," NO"," NO"
36744,"KIM04/2022","Request for Bid(Open-Tender)","21- 23 Market Street, Old Magistrate Office - Kimberley - Kimberley - 8300","Public Works","2022-10-14T00:00:00",true,"Friday, 04 November 2022 - 11:00","Friday, 14 October 2022","2022-11-04T11:00:00","Friday, 21 October 2022 - 11:00","2022-10-21T11:00:00","Published","Construction","KIMBERLEY: KENILWORTH SAPS.  Upgrading of security and fence.  ","Northern Cape","Ms G Aysen","gail.aysen@dpw.gov.za","053-838-5221","N/A","100 KENILWORTH ROAD, MOGUL PARK, KIMBERLEY 8300","Please contact the Project Leader Mr Mothata on 053 838201 with regard to the site briefing.","Yes"," NO"
36745,"ID-166842","Request for Bid(Open-Tender)","21- 23 Market Street, Old Magistrate Office - Kimberley - Kimberley - 8300","Public Works","2022-10-14T00:00:00",true,"Friday, 04 November 2022 - 11:00","Friday, 14 October 2022","2022-11-04T11:00:00","Tuesday, 25 October 2022 - 11:00","2022-10-25T11:00:00","Published","Services: General","DE AAR AND SURROUNDING AREAS:  Maintenance and repair of standby generator for various clients for 24 months.","Northern Cape","Ms G Aysen","gail.aysen@dpw.gov.za","053-838-5221","N/A","DE AAR SANDF 97 AMMUNITION DEPOT","Please contact the Project Leader Mr Khoabane on 053 8385350 with regard to the briefing session.","Yes","Yes"
36750,"RFB 2673-2022","Request for Bid(Open-Tender)","459 Tsitsa Street - Erasmuskloof - Pretoria - 0105","State Information Technology Agency","2022-10-14T00:00:00",false,"Friday, 04 November 2022 - 11:00","Friday, 14 October 2022","2022-11-04T11:00:00","<not available>",,"Published","Employment activities","Request To Procure An Online Search Engine To Source Potential Candidates For Existing Positions Within SITA For A Period Of 36 Months. Compulsory Briefing Session Will Be Held On 20 October 2022 At 10h00.","National","Mpho Ntswane","mpho.ntswane@sita.co.za","012-482-2127","N/A","Via Teams","N/A","Yes","Yes"
36755,"LIM473/Demarcation-Maseleseleng/22/23/032","Request for Bid(Open-Tender)","Maseleseleng  - Jane Furse - Jane furse - 1085","Makhuduthamaga Local Municipality","2022-10-14T00:00:00",false,"Tuesday, 08 November 2022 - 11:00","Friday, 14 October 2022","2022-11-08T11:00:00","<not available>",,"Published","Other service activities","Demarcation of Maseleseleng","Limpopo","Mothapo KJ","khalabokj@makhuduthamaga.gov.za","013-265-8607","N/A",,"N/A"," NO"," NO"
36757,"SAHRA/HPM/01/10/2022","Request for Bid(Open-Tender)","SAHRA Building - Cape Town - Cape Town - 8001","South African Heritage Resources Agency","2022-10-14T00:00:00",true,"Friday, 04 November 2022 - 11:00","Friday, 14 October 2022","2022-11-04T11:00:00","Friday, 21 October 2022 - 14:30","2022-10-21T14:30:00","Published","Construction","The South African Heritage Resources Agency (SAHRA) invites suitably qualified and experienced service providers to submit quotations for the supply and installation of the specified fence and additional services to secure the Roggeland farm, on Daljosafat Farm in Paarl, Western Cape","Western Cape","Disang Kolwane","dkolwane@sahra.org.za","021-202-8629","021-462-4509","Roggeland farm, Daljosafat farm, Roggeland road, Paarl, Western Cape.","Service providers must be registered with the CIDB. Service providers with a minimum of 3SQ (Specialist) may qualify to submit bids. A valid CIDB Certificate
must be attached to the Offer submitted","Yes","Yes"
36758,"RFQ000591","Request for Quotation","Lot 147 Ramsey Avenue - Ramsey  - Port Edward - 4278","Marine Living Resources Fund","2022-10-14T00:00:00",false,"Friday, 04 November 2022 - 11:00","Friday, 14 October 2022","2022-11-04T11:00:00","<not available>",,"Published","Services: Functional (Including Cleaning and Security Services)","Cleaning Services for Mzamba Offices. ","Western Cape","Ms Lungiswa Ngwema","LNgwema@dffe.gov.za","043-722-8176","N/A",,"N/A"," NO"," NO"
36759,"HS – BO2-2022/2023",,"Cnr. Markgraaf and St Andrew Streets, Bloemfontein - Bloemfontein - Bloemfontein - 9300","Free State - Human Settlement","2022-10-14T00:00:00",false,"Friday, 04 November 2022 - 11:00","Friday, 14 October 2022","2022-11-04T11:00:00","<not available>",,"Published","Services: Professional","APPOINTMENT OF A PANEL OF PROFESSIONAL RESOURCE TEAMS FOR FREE STATE DEPARTMENT OF HUMAN SETTLEMENTS TO BE APPOINTED ON AN “AS AND WHEN REQUIRED” BASIS FOR: ENGINEERING AND FOR TOWN PLANNING SERVICES FOR DEPARTMENTAL PROJECTS FOR PERIOD OF 36 MONTHS FROM THE DATE OF APPOINTMENT.","Free State","Mpho Masukela","bids@fshs.gov.za","051-405-4271","N/A",,"Bids should be delivered at Cnr. Markgraaf and St Andrew Streets, Bloemfontein, O.R Tambo House, Bid Box, Ground Floor
"," NO"," NO"
36761,"CONTRACT No. SS 60 OF 2022","Request for Bid(Open-Tender)","Msunduzi Area of Jurisdiction - Pietermaritzburg - Pietermaritzburg - 3201","Msunduzi Local Municipality","2022-10-14T00:00:00",false,"Tuesday, 15 November 2022 - 12:00","Friday, 14 October 2022","2022-11-15T12:00:00","<not available>",,"Published","Services: General","HIRE OF HIGH-PRESSURE JETTING MACHINE; VACTOR MACHINE OR SIMILAR MACHINE; BUCKET AND WINCH MACHINE; ROOT CUTTER AND CCTV CAMERA FOR 
SURVEYING SEWER PIPES","KwaZulu-Natal","Sithembiso Mncwabe","sithembiso.mncwabe@msunduzi.gov.za","033-392-2103","N/A",,"N/A"," NO"," NO"
36762,"MPDUV10449GX","Request for Bid(Open-Tender)","Eskom Holdings SOC Ltd, Duvha Power Station - Witbank - Witbank - 1035","ESKOM","2022-10-14T00:00:00",false,"Wednesday, 16 November 2022 - 10:00","Friday, 14 October 2022","2022-11-16T10:00:00","<not available>",,"Published","Other service activities","The provision of Non-Industrial Cleaning for Offices, Kitchen and Ablution Facilities Duvha Power Station","Mpumalanga","Sibongile Masilela","MasileSR@eskom.co.za","013-690-0212","086-664-4843",,"1. Enquiry is open to B-BBEE QSE and EME's Level 1 compliant entities ONLY. Entities that do not meet this criterion shall be disqualified
2. Only functionally suitable if total score is ≥ 75 % (highlighted in green).should no supplier score a minimum threshold of 75%, Eskom reserves the right to negotiate and or consider suppliers that scored between 65% and 74%.
"," NO"," NO"
36765,"RFQ000592","Request for Quotation","Latimer's Landing - East London Harbour - East London - 5200","Marine Living Resources Fund","2022-10-14T00:00:00",false,"Friday, 04 November 2022 - 11:00","Friday, 14 October 2022","2022-11-04T11:00:00","<not available>",,"Published","Services: Functional (Including Cleaning and Security Services)","Alarm Services (Monitoring & Armed Response)","Western Cape","Ms Lungiswa Ngwema ","LNgwema@dffe.gov.za","043-722-8176","N/A",,"N/A"," NO"," NO"
36766,"SAHRA/HPM/02/10/2022","Request for Bid(Open-Tender)","SAHRA Building - Cape Town - Cape Town - 8001","South African Heritage Resources Agency","2022-10-14T00:00:00",true,"Friday, 04 November 2022 - 11:00","Friday, 14 October 2022","2022-11-04T11:00:00","Friday, 04 November 2022 - 11:00","2022-11-04T11:00:00","Published","Construction","The South African Heritage Resources Agency (SAHRA) invites suitably qualified and experienced service providers to submit quotations for the supply and installation of the specified fence and additional services to secure the Welcome Cottage property in Glencairn Simonstown, Western Cape.","Western Cape","Disang Kolwane","dkolwane@sahra.org.za","021-202-8629","021-462-4509","36 Glenoak Road, Glencairn, Simonstown, Western Cape","Service providers must be registered with the CIDB. Service providers with a minimum of 2SQ (Specialist) may qualify to submit bids. A valid CIDB Certificate must be attached to the Offer submitted","Yes","Yes"
36767,"RFQ000593","Request for Quotation","Latimer's Landing - East London Harbour - East London - 5200","Marine Living Resources Fund","2022-10-14T00:00:00",false,"Friday, 04 November 2022 - 11:00","Friday, 14 October 2022","2022-11-04T11:00:00","<not available>",,"Published","Services: Functional (Including Cleaning and Security Services)","Cleaning Services for East London Offices ","Western Cape","Ms Lungiswa Ngwema","LNgwema@dffe.gov.za","043-722-8176","N/A",,"N/A"," NO"," NO"
36768,"HS- BO3-2022/23	","Request for Bid(Open-Tender)","Cnr. Markgraaf and St Andrew Streets - Bloemfontein  - Bloemfontein  - 9301","Free State - Human Settlement","2022-10-14T00:00:00",false,"Friday, 04 November 2022 - 11:00","Friday, 14 October 2022","2022-11-04T11:00:00","<not available>",,"Published","Civil engineering","APPOINTMENT OF A PANEL OF CONTRACTORS (6CE/5CE PE – 9CE/8CE PE) FOR THE INSTALLATION OF ENGINEERING SERVICES FOR FREE STATE DEPARTMENT OF HUMAN SETTLEMENTS TO BE APPOINTED ON “AS AND WHEN REQUIRED” BASIS FOR A PERIOD OF 36 MONTHS FROM THE DATE OF APPOINTMENT.","Free State","Ms Mpho Masukela ","bids@fshs.gov.za","051-405-4271","N/A",,"N/A"," NO"," NO"
36769,"RFQ000594","Request for Quotation","No 9 St Peters Road - Southernwood - East London - 5200","Marine Living Resources Fund","2022-10-14T00:00:00",false,"Friday, 04 November 2022 - 11:00","Friday, 14 October 2022","2022-11-04T11:00:00","<not available>",,"Published","Services: Functional (Including Cleaning and Security Services)","Cleaning Services of East London Offices","Western Cape","Mrs Nozuko Ntsokota","NNtsokota@dffe.gov.za","043-742-0013","N/A",,"N/A"," NO"," NO"
36770,"SSC WC 10 (2022/2023) DALRRD","SITA contract","19 RHODES AVENUE - MOWBARY - CAPE TOWN - 7700","Department of Agriculture, Land Reform & Rural Development","2022-10-14T00:00:00",true,"Friday, 04 November 2022 - 11:00","Friday, 14 October 2022","2022-11-04T11:00:00","Tuesday, 25 October 2022 - 11:00","2022-10-25T11:00:00","Published","Services: Professional","APPOINTMENT OF A SERVICE PROVIDER TO SUPPLY THE QUANTUM STORNEXT 7, 600TB FILE SYSTEM CAPACITY LICENCE, 600TB TAPE CAPACITY LICENCE, A SCALE OUT DATA SERVICE NODE LICENSE AND 3 YEARS MAINTENANCE AND SUPPORT FOR THE QUANTUM SCALAR I6000 FOR THE CHIEF DIRECTORATE NATIONAL GEOSPATIAL INFORMATION. ","Western Cape","MPHO MUDAU","mpho.mudau@dalrrd.gov.za","021-409-0551","N/A","CHIEF DIRECTORATE NATIONAL GEOSPATIAL INFORMATION OFFICE,19 RHODES AVENUE, VAN DER S","N/A","Yes","Yes"
36772,"RFQ000595","Request for Quotation","2 Martin Hammerschlag Way, Foretrust Building, 6th Floor - Cape Town - Cape Town - 8001","Marine Living Resources Fund","2022-10-14T00:00:00",false,"Friday, 04 November 2022 - 11:00","Friday, 14 October 2022","2022-11-04T11:00:00","<not available>",,"Published","Manufacture of fabricated metal products, except machinery and equipment","Purchasing of Scales for monitoring of fish species","Western Cape","Mr Martin Van Dyk","MVanDyk@dffe.gov.za","021-402-3427","N/A",,"N/A"," NO"," NO"
36778,"SSC WC 12 (2022/2023) DALRRD","Request for Bid(Open-Tender)","19 RHODES AVENUE - MOWBARY - CAPE TOWN - 7700","Department of Agriculture, Land Reform & Rural Development","2022-10-14T00:00:00",true,"Friday, 04 November 2022 - 11:00","Friday, 14 October 2022","2022-11-04T11:00:00","Tuesday, 25 October 2022 - 09:00","2022-10-25T09:00:00","Published","Services: Professional","APPOINTMENT OF A SERVICE PROVIDER TO RENDER MAINTENANCE OF HEXAGON SOFTWARE LICENCES AND THE CUSTOMISED REQUIREMENTS FOR A PERIOD OF THREE YEARS FOR THE CHIEF DIRECTORATE: NATIONAL GEOSPATIAL INFORMATION.","Western Cape","MPHO MUDAU","mpho.mudau@dalrrd.gov.za","021-409-0551","N/A","Click here to join the meeting  Meeting ID: 340 215 553 080  Passcode: 5m3qhP  Download Teams | Join","N/A","Yes","Yes"
36780,"SSC WC 13 (2022/2023) DALRRD","Request for Bid(Open-Tender)","19 RHODES AVENUE - MOWBARY - CAPE TOWN - 7700","Department of Agriculture, Land Reform & Rural Development","2022-10-14T00:00:00",true,"Friday, 04 November 2022 - 11:00","Friday, 14 October 2022","2022-11-04T11:00:00","Monday, 24 October 2022 - 11:00","2022-10-24T11:00:00","Published","Services: Professional","APPOINTMENT OF A SERVICE SUPPLY, DELIVER, INSTALL, CONFIGURE AND INTEGRATE 256TB STORAGE INTO THE FUJITSU SERVERS, NETAPP FAS HYBRID STORAGE AND QUANTUM TAPE LIBRARY AND THE MIGRATION OF 400TB OF RASTER, VECTOR AND OFFICE DATA FROM HP SERVERS AND ENTERPRISE VIRTUAL ARRAY(EVA) STORAGE TO FUJITSU SERVERS AND NETAPP FAS HYBRID STORAGE FOR THE CHIEF DIRECTORATE: NATIONAL GEO-SPATIAL INFORMATION.","Western Cape","MPHO MUDAU","mpho.mudau@dalrrd.gov.za","021-409-0551","N/A","CHIEF DIRECTORATE NATIONAL GEOSPATIAL INFORMATION OFFICE,19 RHODES AVENUE, VAN DER S","N/A","Yes","Yes"
