"id","tender_No","type","delivery","department","cbrief","cd","dp","date_Published","brief","closing_Date","compulsory_briefing_session","status","category","description","province","contactPerson","email","telephone","fax","briefingVenue","conditions","biddersdoc","biddersdoclink","bf","bc","company","award_contact","contactNumber","dateModified","bidders"
5113,"GT/GPT/070/2021","Request for Proposal","75 Fox  Street - Marshalltown - JOHANNESBURG - 2000","Gauteng - Provincial Treasury",false,"Friday, 01 October 2021 - 11:00","Friday, 20 August 2021","2021-08-20T00:00:00","<not available>","2021-10-01T11:00:00",,"Awarded","Services: General","HYGIENE AND PEST CONTROL AT GAUTENG PROVINCIAL TREASURY","Gauteng","Mlungisi Seoka","George.seoka@gauteng.gov.za","011-689-6215","086-421-3432",,"N/A","Bids received GT GPT 070 2021.pdf","/Home/Download/?blobName=3598fde0-af67-453c-94fa-a62bcd071f74.pdf&downloadedFileName=Bids received GT GPT 070 2021.pdf"," NO"," NO","WACO AFRICA","Mark Robert Tower, Stephen John Michael Goodburn, Philasani David Ngcobo","011-823-6060",,""
5138,"GT/GDSD/083/2021","Request for Bid(Open-Tender)","69 Commissioner Street - JOHANNESBURG - JOHANNESBURG - 2000","Gauteng - Social Development",false,"Friday, 10 September 2021 - 11:00","Friday, 20 August 2021","2021-08-20T00:00:00","<not available>","2021-09-10T11:00:00",,"Awarded","Services: General","CLEANING SERVICES AT GA-RANKUWA REARABILWE CHILD AND YOUTH CARE CENTRE ","Gauteng","Victor Binda","victor.binda@gauteng.gov.za","011-355-7645","011-355-7645",,"N/A","Bids received GT GDSD 083 2021.pdf","/Home/Download/?blobName=f2fb0580-3a98-4930-a429-18da4194de82.pdf&downloadedFileName=Bids received GT GDSD 083 2021.pdf"," NO"," NO","AMATHUBA SECURITY AND CLEANING SERVICES","Victor Binda","011-355-7645",,""
5244,"SAST/2021/SHORT-TERM INSURANCE","Request for Proposal","320 Pretorious Street, Pretoria Central - Pretoria - Pretoria - 0001","The South African State Theatre",true,"Monday, 13 September 2021 - 11:00","Friday, 20 August 2021","2021-08-20T00:00:00","Tuesday, 31 August 2021 - 10:00","2021-09-13T11:00:00","2021-08-31T10:00:00","Awarded","Financial and insurance activities","THE APPOINTMENT OF A SUITABLY QUALIFED AND REGISTERED SHORT TERM INSURANCE BROKER/COMPANY TO PROVIDE A COMPREHENSIVE SHORT TERM INSURANCE COVER FOR ASSETS AND RELATED PERILS TO THE SOUTH AFRICAN STATE THEATRE FOR A PERIOD OF THIRTY SIX (36) MONTHS","Gauteng","Lerato Mmatloa","scm@statetheatre.co.za","012-392-4000","N/A","320 Pretorious Street, Pretoria Central","There will be a compulsory site inspection on the 31st August 2021 @ 10:00am at 320 Pretorius Street, Pretoria Central. ","","","Yes","Yes","LATERAL UNISON INSURANCE BROKERS","Matshediso Seli","0111003942",,""
5249,"R&D/HAZ-2021/028","Request for Bid(Open-Tender)","Armscor Building, 370 Nossob Street - Erasmuskloof Ext 4 - Pretoria - 0001","ARMSCOR",false,"Thursday, 09 September 2021 - 11:00","Friday, 20 August 2021","2021-08-20T00:00:00","<not available>","2021-09-09T11:00:00",,"Awarded","Supplies: Medical","Coconut-Base Activated Carbon 14x25 and 12x20 particle size","Gauteng","Mapule Mphela","mapulem@armscor.co.za","012-428-2199","N/A",,"N/A","",""," NO"," NO","Ceycarb (Private) Limited - Foreign Company","Mapule Mphela","012 428 2199",,""
5254,"31G/2021/22","Request for Proposal",,"City of Cape Town",true,"Tuesday, 21 September 2021 - 10:00","Friday, 20 August 2021","2021-08-20T00:00:00","Tuesday, 31 August 2021 - 10:00","2021-09-21T10:00:00","2021-08-31T10:00:00","Awarded","Other manufacturing","Supply, delivery and offloading of double flanged butterfly valves","Western Cape","Dinilesizwe Sicam ","Dinilesizwe.sicam@capetown.gov.za","021-400-6626","N/A","Please send an email to Louise.Liemberg@capetown.gov.za","To streamline the Skype meeting, please submit questions at least 24 hours in advance, to the same email address.
Where bid documents can be obtained:
A non-refundable fee of R200 is required on collection of the tender document by Cash or EFT.
Website: www.capetown.gov.za
Physical Address: Tenders Distribution Office, 2nd Floor (Concourse Level), 12 Hertzog Boulevard, Cape Town
Where bids should be delivered:
Physical Address: Box 116, Tenders Distribution Office, 2nd Floor (Concourse Level), Civic Centre, 12 Hertzog Boulevard, Cape Town

Refer to the clause under 2.2.15.1 on page 14 of the tender document (Validity)


","","","Yes"," NO","LAST SAMURAI PROPERTY HOLDINGS 2","Dinilesizwe Sicam","021-400-6626",,""
5274,"DHA13-2021","Request for Bid(Open-Tender)","230 Johannes Ramokhoase Street, - Pretoria CBD - Pretoria - 0122","Home Affairs",true,"Thursday, 23 September 2021 - 11:00","Friday, 20 August 2021","2021-08-20T00:00:00","Friday, 27 August 2021 - 10:00","2021-09-23T11:00:00","2021-08-27T10:00:00","Awarded","Services: Functional (Including Cleaning and Security Services)","THE APPOINTMENT OF A SERVICE PROVIDER FOR THE PROVISION OF CLEANING SERVICES IN GAUTENG PROVINCE FOR 3 (THREE) METROS AND 2 (TWO) DISTRICTS FOR VARIOUS BUILDINGS AND MOBILE TRUCKS FOR A PERIOD OF THIRTY-SIX (36) MONTHS.","Gauteng","Nico Masango","Nico.masango@dha.gov.za","012-406-2789","086-652-6887","Virtual","None","BIDS RECEIVED - DHA13-2021.xlsx","/Home/Download/?blobName=8da3605b-7f6c-442a-bfcc-31531727c04b.xlsx&downloadedFileName=BIDS RECEIVED - DHA13-2021.xlsx","Yes"," NO","CSK Cleaning Services","A Seema","073 017 4747",,""
5301,"RFP009/2021","Request for Proposal","82 Grayston Drive, Sandton - Sandton - Johannesburg - 2031","Gauteng Partnership Fund",false,"Friday, 10 September 2021 - 11:00","Friday, 20 August 2021","2021-08-20T00:00:00","<not available>","2021-09-10T11:00:00",,"Awarded","Services: Professional","APPOINTMENT OF A PANEL OF PROFESSIONAL SERVICE PROVIDERS TO PROVIDE THE GAUTENG PARTNERSHIP FUND WITH THE REQUIRED CAPACITY ON AN AS AND WHEN REQUIRED BASIS FOR A 36 MONTHS (THREE YEARS) PERIOD","Gauteng","Florence Maluleke","florencem@gpf.org.za","011-685-6617","N/A",,"N/A","",""," NO"," NO","ZITHOLELE CONSULTING ","Sugen Pillay","0112072060",,""
5304,"RFP010/2021","Request for Proposal","82 Grayston Drive, Sandton - Sandton - Johannesburg - 2031","Gauteng Partnership Fund",false,"Friday, 10 September 2021 - 11:00","Friday, 20 August 2021","2021-08-20T00:00:00","<not available>","2021-09-10T11:00:00",,"Awarded","Services: Professional","APPOINTMENT OF A PANEL OF PROPERTY VALUERS TO PROVIDE THE GAUTENG PARTNERSHIP FUND WITH THE REQUIRED CAPACITY ON AN AS AND WHEN REQUIRED BASIS FOR A 36 MONTHS (THREE YEARS) PERIOD","Gauteng","Florence Maluleke","florencem@gpf.org.za","011-685-6617","N/A",,"N/A","",""," NO"," NO","Black Dot Property Consultants","Ofentse Lawrence  Seroto","073 664 6569",,""
5307,"SCM33-2021-22","Request for Proposal","1 Dirkie Uys Street - Bredasdorp - Bredasdorp - 7280","Cape Agulhas Municipality",false,"Friday, 03 September 2021 - 12:00","Friday, 20 August 2021","2021-08-20T00:00:00","<not available>","2021-09-03T12:00:00",,"Awarded","Services: General","TRANSFER AND REGISTRATION OF STATE SUBSIDISED HOUSES TITEL DEED RESTORATION ","Western Cape","Geraldine Koopman","geraldinek@capeagulhas.gov.za","028-425-5500","N/A",,"Tender documents are available from Me G Koopman at telephone number
028-425 5500 during office hours or email at geraldinek@capeagulhas.gov.za. The document can also be downloaded from the municipal website: www.capeagulhas.gov.za free of charge.  A non-refundable deposit of R150 is payable for each set of documents issued (hard copies).
","SCM33-2021-22 TRANSFER AND REGISTRATION OF STATE SUBSIDISED HOUSES TITEL DEED RESTORATION.pdf","/Home/Download/?blobName=545d66fe-745c-46d8-b070-a7c6b28dcb5d.pdf&downloadedFileName=SCM33-2021-22 TRANSFER AND REGISTRATION OF STATE SUBSIDISED HOUSES TITEL DEED RESTORATION.pdf"," NO"," NO","KRUGER  & BLIGNAUT ATTORNEYS","Martin Kruger","martin@kblaw.co.za",,""
5314,"MS/08/2021","Request for Proposal","11 Boundary Road - Parktown - Johannesburg - 2198","National Housing Finance Corporation Limited",true,"Monday, 20 September 2021 - 11:00","Friday, 20 August 2021","2021-08-20T00:00:00","Friday, 27 August 2021 - 11:00","2021-09-20T11:00:00","2021-08-27T11:00:00","Awarded","Services: Professional","REQUEST FOR PROPOSAL FOR THE BUSINESS PROCESS AND IMPLEMENTATION PLAN OF THE REVISED FINANCE LINKED INDIVIDUAL SUBSIDY PROGRAMME (FLISP) POLICY","Gauteng","Pumza Nsukwini","pumzan@nhfc.co.za","011-644-9814","N/A","https://us02web.zoom.us/j/82807889299?pwd=bGVxTVZEcUtVK2hRb3VCQ3RnUmlwdz09","Due to the current COVID 19 pandemic, the briefing session will be conducted virtually on ZOOM
Herewith the Zoom Meeting details:
https://us02web.zoom.us/j/82807889299?pwd=bGVxTVZEcUtVK2hRb3VCQ3RnUmlwdz09
Meeting ID: 828 0788 9299
Passcode: 107857","","","Yes","Yes","KPMG","Sharmlin Moodley","0609924789",,""
5326,"DALRRD (CRD-13) 2021/22","Request for Proposal","DEPARTMENT OF AGRICULTURE LAND REFORM AND RURAL DEVELOPMENT  - Pretoria - Pretoria - 0001","Department of Agriculture, Land Reform & Rural Development",true,"Monday, 13 September 2021 - 11:00","Friday, 20 August 2021","2021-08-20T00:00:00","Thursday, 02 September 2021 - 11:00","2021-09-13T11:00:00","2021-09-02T11:00:00","Awarded","Administrative and support activities","THE APPOINTMENT OF A SERVICE PROVIDER TO PROVIDE STORAGE FACILITIES FOR THE MICROFILM ROLLS FOR THE DEEDS REGISTRY PRETORIA,  JOHANNESBURG AND MPUMALANGA FOR THE PERIOD OF 24 MONTHS","Gauteng","Buti Matjila","Buti.matjila@dalrrd.gov.za","082-385-4570","N/A","MS Teams","N/A","","","Yes","Yes","Metrofile (Pty) Ltd","Andrew Erial","066 475 6114","2021-11-04T12:51:07.3224424",""
28395,"TE 44/2021","Request for Proposal","52 CHURCH STREET - ROBERTSON - ROBERTSON - 6705","Langeberg Municipality",true,"Friday, 10 September 2021 - 12:00","Friday, 20 August 2021","2021-08-20T00:00:00","Friday, 27 August 2021 - 10:30","2021-09-10T12:00:00","2021-08-27T10:30:00","Awarded","Services: Civil","TENDE 44/2021: PROVISION OF PROFESSIONAL ENGINEERING SERVICES, NEW MATERIALS RECOVERY FACILITY, ASHTON - LANGEBERG MUNICIPALITY","Western Cape","N ALBERTYN","nalbertyn@langeberg.gov.za","023-626-8200","023-626-2426","ROBERTSON","N/A","TE 44-2021 BID REGISTER.xlsx","/Home/Download/?blobName=39f28863-b1a7-4f16-83b2-365f5f5ff920.xlsx&downloadedFileName=TE 44-2021 BID REGISTER.xlsx","Yes","Yes","ELEMENT CONSULTING ENGINEERS","M STRUWIG","021-975-1718",,""
28397,"TE 45/2021","Request for Proposal","52 CHURCH STREET - ROBERTSON - ROBERTSON - 6705","Langeberg Municipality",true,"Thursday, 23 September 2021 - 12:00","Friday, 20 August 2021","2021-08-20T00:00:00","Tuesday, 31 August 2021 - 10:30","2021-09-23T12:00:00","2021-08-31T10:30:00","Awarded","Supplies: General","TENDER 45/2021: SUPPLY AND NSTALL FENCING MATERIAL AT VARIOUS SITES, LANGEBERG MUNICIPALITY","Western Cape","N ALBERTYN","nalbertyn@langeberg.gov.za","023-626-8200","023-626-2426","ROBERTSON","ATTACHED","TE 45-2021  BID REGISTER.xlsx","/Home/Download/?blobName=ed719344-250f-48f1-837e-7eb5673ee749.xlsx&downloadedFileName=TE 45-2021  BID REGISTER.xlsx","Yes","Yes","AH ENTERPRISES","A E HERMANUS","087-153-1269",,""
5110,"E1/2021/2022","Request for Proposal",,"Free State - Education",false,"Friday, 10 September 2021 - 11:00","Thursday, 19 August 2021","2021-08-19T00:00:00","<not available>","2021-09-10T11:00:00",,"Awarded","Services: Functional (Including Cleaning and Security Services)","ONCE-OFF UPGRADING AND INSTALLATION OF SECURITY INFRASTRUCTURE AS WELL AS SERVICE AND MAINTENANCE OF SECURITY INFRASTRUCTURE FOR A PERIOD OF THREE YEARS (FROM DATE OF APPROVAL) AT EXAMINATION CENTERS, NODAL, STORAGE AND DISTRIBUTION FACILITIES IN THE FREE STATE","Free State","L. Maekiso","l.maekiso@fseducation.gov.za","051-404-4026","N/A",,"All bidders must be registered with Private Security Industry Regulatory Authority (PSIRA) and submit certified copy of certificate.  Only tenderers having B-BBEE status level of contribution 1 - 4 will be considered.  In case of Joint Venture a consolidated B-BBEE certificate for the Joint Venture company should be submitted.  For enquiry on specification please contact N. Mangali on Tel 051 404 9214 or Email: n.mangali@fseducation.gov.za","",""," NO"," NO","Lopetha Marketing","TD Mokutle","072-019-1865",,""
5122,"KZN/RAIL/05/2021/032/Q-1","Request for Quotation","65 MASABALALA YENGWA AVENUE - DURBAN STATION - DURBAN - 4001","Passenger Rail Agency of South Africa",false,"Thursday, 02 September 2021 - 12:00","Thursday, 19 August 2021","2021-08-19T00:00:00","<not available>","2021-09-02T12:00:00",,"Awarded","Other service activities","PROCUREMENT OF VARIOUS 10M5 SETS ON BOARD PUBLIC ADDRESS SYSTEM FOR 24 MONTHS AS AND WHEN REQUIRED ","KwaZulu-Natal","JOHNSON ZWANE","JZwane@metrorail.co.za","031-813-0102","086-218-0706",,"BIDS DOCUMENTS MUST BE UPLOADED FROM E-TENDERS OR CAN BE REQUESTED BY E-MAIL  TO: JZwane@metrorail.co.za
BIDS RESPONSE DOCUMENTS MUST BE E-MAILED TO: metkznquote3@prasa.com","",""," NO"," NO","ISIQINEKISO(PTY) LTD","QINISO","073 669 5527","2021-11-10T08:16:24.8383128","ISIQINEKISO(PTY) LTD, MJANTSHI ENGINEERING CONSULTANCE(PTY) LTD, PROCESS TOOLS AND INDUSTRIAL SUPPLIES CC, ISIQINEKISO(PTY) LTD, PREDUSE PROJECTS(PTY) LTD, TRADE  MINING AND RAILWAY SUPPLIES (PTY) LTD"
5135,"19/08/2021","Request for Proposal","8 Church Street - Dannhauser - Dannhauser - 3080","Dannhauser Local Municipality",false,"Thursday, 30 September 2021 - 12:00","Thursday, 19 August 2021","2021-08-19T00:00:00","<not available>","2021-09-30T12:00:00",,"Awarded","Financial and insurance activities","Provision of short-term Insurance for a period of 36 months","KwaZulu-Natal","Mrs. Danisile Mohapi","danisilem@dannhauser.gov.za","034-621-2666","034-621-3114",,"Refer to the attached advert.","",""," NO"," NO","INDWE RISK SERVICES","Lulu Mkhize","0119127300",,""
5139,"GRDM/05/21-22","Request for Quotation","54 YORK STREET - GEORGE - GEORGE - 6530","Garden Route District Local Municipality",false,"Tuesday, 14 September 2021 - 11:00","Thursday, 19 August 2021","2021-08-19T00:00:00","<not available>","2021-09-14T11:00:00",,"Awarded","Supplies: General","ICT HARDWARE & SOFTWARE MISG  FUNDING FOR A PERIOD OF THREE YEARS.","Western Cape","BUKELWA NDZINDE","bukelwa@gardenroute.gov.za","044-803-1338","N/A",,"NONE","GRDM0521-22.doc","/Home/Download/?blobName=32e9faa2-4e84-4ee7-ad60-4b73a5ddfbb7.doc&downloadedFileName=GRDM0521-22.doc"," NO"," NO","Innovo Networks ","Damian Michael","0218113333/0832129554","2021-11-10T08:12:46.3380577",""
5143,"CO/061/10/2020","Request for Bid(Open-Tender)","The Enterprise Building, Innovation Hub, Pretoria - Pretoria - Pretoria - 0127","South African National Space Agency",false,"Thursday, 19 August 2021 - 12:00","Thursday, 19 August 2021","2021-08-19T00:00:00","<not available>","2021-08-19T12:00:00",,"Awarded","Services: Professional","Provision of management/supervisory staff training for a period of three (3) years","National","Leonard Moloele","scm@sansa.org.za","012-844-0335","N/A",,"N/A","",""," NO"," NO","1.	Pixykorner","Leonard Moloele","0128440335","2021-08-23T09:17:21.1808759",""
5181,"CORP5493","Request for Proposal","S26.42451 E27.30590 - S26.42451 E27.30590 - S26.42451 E27.30590 - 0000","ESKOM",true,"Tuesday, 07 September 2021 - 10:00","Thursday, 19 August 2021","2021-08-19T00:00:00","Friday, 27 August 2021 - 10:00","2021-09-07T10:00:00","2021-08-27T10:00:00","Awarded","Services: Electrical","CARMEL - WEST WITS 132kV FEEDER REFURBISHMENT FOR MIDAS EPP","Mpumalanga","Simon Ross McMillan","mcmilsr@eskom.co.za","011-516-7043","N/A","MS Teams - refer to Invitation to Tender for details","The following mandatory pre-qualification criteria are applicable herein:
1.	EME or QSE Level 1 or 2

Mandatory requirements
•	Proof of CSD registration or application to CSD
•	CIDB Level minimum – 3 EP 
•	SACPCMP registration as Safety Officer/Candidate 
•	Proof of BBBEE, certificate or affidavit 
•	Completed NEC - C1.1 Form of Offer & Acceptance
","","","Yes"," NO","Molalatladi Electrical (Pty) Ltd","Simon Ross McMillan","011 516 7043","2021-11-18T07:04:22.7004903",""
5191,"RFP224/2021","Request for Bid(Open-Tender)","40  Goede  Hoop  Street - Jacobs - Bluff - 4026","Development Bank of Southern Africa",true,"Monday, 20 September 2021 - 11:00","Thursday, 19 August 2021","2021-08-19T00:00:00","Friday, 03 September 2021 - 11:00","2021-09-20T11:00:00","2021-09-03T11:00:00","Awarded","Construction of buildings","APPOINTMENT OF THE CONTRACTOR TO DEMOLITION AND RECONSTRUCTION OF COLLINGWOOD PRIMARY SCHOOL","National","Zipho Moselakgomo","ziphoscm@dbsa.org","011-313-3852","N/A","On Site","N/A","RFP224_2021 Bidders List.docx","/Home/Download/?blobName=451f6252-23a2-4418-8979-2516383a23b8.docx&downloadedFileName=RFP224_2021 Bidders List.docx","Yes","Yes","GVK-SIYA ZAMA BUILDING CONTRACTORS","Paul Coetzer","0313143700",,""
5016,"10324308","Request for Quotation","Station Street - East London CBD - East London - 5200","Passenger Rail Agency of South Africa",false,"Thursday, 26 August 2021 - 12:00","Wednesday, 18 August 2021","2021-08-18T00:00:00","<not available>","2021-08-26T12:00:00",,"Awarded","Office administrative, office support and other business support activities","REQUEST FOR QUOTATION FOR SUPPLY AND DELIVERY OF POS BATTERIES","Eastern Cape","Ezekhaya Sojezi","esojezi@prasa.com","043-700-2169","N/A",,"N/A","",""," NO"," NO","SQUARE ONE INVESTMENTS","Siyabonga Melemiah","0670055623","2021-10-18T11:25:20.6430109",""
5027,"ZNB 9929/2021","Request for Proposal","310 Jabu Ndlovu Street - Pietermaritzburg - Pietermaritzburg - 3201","Kwazulu Natal - Health",true,"Wednesday, 22 September 2021 - 11:00","Wednesday, 18 August 2021","2021-08-18T00:00:00","Wednesday, 01 September 2021 - 10:00","2021-09-22T11:00:00","2021-09-01T10:00:00","Awarded","Construction of buildings","Renovations of 5-storey Nurses Accommodation- CIDB grading 7GB and higher","KwaZulu-Natal","Sbusiso Mhlongo or Junitha Sookraj","SbusisoThandanani.mhlongo@kznhealth.gov.za","033-815-8369","N/A","Due to covid regulations Department will determine the manner in which the site inspection will be c","N/A","","","Yes","Yes","Ojama Development Projects","Ms S Shawuka","0338158383",,""
5030,"ERW202011/TNDR-004","Request for Proposal",,"Ekurhuleni Water Care Company (ERWAT)",true,"Thursday, 23 September 2021 - 12:00","Wednesday, 18 August 2021","2021-08-18T00:00:00","Friday, 27 August 2021 - 11:00","2021-09-23T12:00:00","2021-08-27T11:00:00","Awarded","Services: Electrical","SUPPLY, DELIVER AND INSTALL VALVES AT DEKEMA, VLAKPLAATS, ANCOR AND TSAKANE WCW","Gauteng","Ms Phumzile Mdlalose","Publictenders@erwat.co.za","011-929-7000","011-929-7031","ERWAT Ancor Water Care Works , Ermelo Road, Strubenvale, Springs","(Please see the attachment)","","","Yes","Yes","MODUMO WA DITSHABA","MR D BOLOKA","0725122557","2021-11-09T07:58:35.2110695",""
5036,"PAC/MAINTANCE DESIGN/ 2021","Request for Proposal","12 FIRST AVENUE - WESTDENE - BLOEMFONTEIN - 9301","Performing Arts Council of the Free State",false,"Wednesday, 25 August 2021 - 14:30","Wednesday, 18 August 2021","2021-08-18T00:00:00","<not available>","2021-08-25T14:30:00",,"Awarded","Construction of buildings","PAC/MAINTANCE DESIGN/ 2021","Free State","PAUL MOEKETSANE","paul@pacofs.co.za","051-447-7771","N/A",,"N/A","QUOTATIONS RECEIVED MAINTENANCE SERVICES.docx","/Home/Download/?blobName=223effdc-8bf4-4650-91d3-73be48fe35e0.docx&downloadedFileName=QUOTATIONS RECEIVED MAINTENANCE SERVICES.docx"," NO"," NO","Engineering Aces","Mr OS Mothibi","0833850745",,""
5037,"E/SR3882LD","Request for Bid(Open-Tender)","Eskom Road - Brackenfell Complex - Cape Town - 7560","ESKOM",false,"Friday, 27 August 2021 - 11:00","Wednesday, 18 August 2021","2021-08-18T00:00:00","<not available>","2021-08-27T11:00:00",,"Awarded","Electricity, gas, steam and air conditioning","Award of Contract for THE SUPPLY AND DELIVERY OF CONSUMABLES TO THE WESTERN CAPE OPERATING UNIT DX","Western Cape","Safeeyah Richards","Dhansas@eskom.co.za","021-980-3370","N/A",,"N/A","",""," NO"," NO","N/A",,,,""
5042,"Deviation 1","Request for Bid(Limited-Tender","The Innovation Hub - Mark Shurttleworth Street - Pretoria - 0186","South African National Space Agency",false,"Wednesday, 18 August 2021 - 11:00","Wednesday, 18 August 2021","2021-08-18T00:00:00","<not available>","2021-08-18T11:00:00",,"Awarded","Other service activities","Institutional Review of the South African National 
Space Agency (SANSA)","National","Leonard Moloele","scm@sansa.org.za","012-844-0335","N/A",,"Deviation for Institutional Review of the South African National 
Space Agency (SANSA)","",""," NO"," NO","National Research Foundation (NRF)","SANSA SCM","0128440335","2021-08-19T09:45:35.9235792",""
5043,"Deviation 2","Request for Bid(Limited-Tender","The Enterprise Building, Innovation Hub, Pretoria - Pretoria - Pretoria - 0127","South African National Space Agency",false,"Wednesday, 18 August 2021 - 11:00","Wednesday, 18 August 2021","2021-08-18T00:00:00","<not available>","2021-08-18T11:00:00",,"Awarded","Services: Professional","Review and Development of SANSA's Compliances Frameworks, Policies and Micro-structure","Gauteng","Leonard Moloele","scm@sansa.org.za","012-844-0335","N/A",,"Deviation for Review and Development of SANSA's Compliances Frameworks, Policies and Micro-structure","",""," NO"," NO","GTAC","Leonard Moloele","0128440335","2021-08-19T09:46:26.7593378",""
5046,"NPA 09-2122","Request for Proposal",,"National Prosecuting Authority (NPA)",false,"Monday, 06 September 2021 - 11:00","Wednesday, 18 August 2021","2021-08-18T00:00:00","<not available>","2021-09-06T11:00:00",,"Awarded","Services: Functional (Including Cleaning and Security Services)","Facilities management services at DPP Mthatha  for a period of three (3) Years","Gauteng","Mr  L Tyali","ltyali@npa.gov.za","047-501-2608","N/A",,"Bidders must make arrangement as per section 4 of the bid document","Bid recieved Mthatha.doc","/Home/Download/?blobName=83c8d8f8-8b54-45b2-96a6-ec88a19530d7.doc&downloadedFileName=Bid recieved Mthatha.doc"," NO"," NO","FACILITIES MANAGEMENT SOLUTIONS","Khayakazi Zaki ","012 845 6478",,""
5048,"CO/061/10/2020","Request for Bid(Open-Tender)","The Enterprise Building, Innovation Hub, Pretoria - Pretoria - Pretoria - 0127","South African National Space Agency",false,"Wednesday, 18 August 2021 - 11:00","Wednesday, 18 August 2021","2021-08-18T00:00:00","<not available>","2021-08-18T11:00:00",,"Awarded","Services: Professional","Panel of Preferred suppliers of communication and marketing support services for a period of three (3) years","National","Leonard Moloele","scm@sansa.org.za","012-844-0335","N/A",,"N/A","",""," NO"," NO","Pixykorner","Leonard Moloele","0128440335","2021-08-19T09:47:56.0873358",""
5049,"CO/064/11/2020","Request for Bid(Open-Tender)","The Enterprise Building, Innovation Hub, Pretoria - Pretoria - Pretoria - 0127","South African National Space Agency",false,"Wednesday, 18 August 2021 - 11:00","Wednesday, 18 August 2021","2021-08-18T00:00:00","<not available>","2021-08-18T11:00:00",,"Awarded","Services: Professional","Change Management Facilitation Services","Gauteng","Leonard Moloele","scm@sansa.org.za","012-844-0335","N/A",,"N/A","",""," NO"," NO","Chrom Consulting (Pty) Ltd","SANSA SCM","012-844-0335","2021-08-19T09:44:00.8820447",""
5057,"NPA 08-21/22","Request for Bid(Open-Tender)",,"National Prosecuting Authority (NPA)",false,"Monday, 06 September 2021 - 11:00","Wednesday, 18 August 2021","2021-08-18T00:00:00","<not available>","2021-09-06T11:00:00",,"Awarded","Services: General","Facilities management services at DPP North West for a period of three (3) years.","North West","Khayakazi","tenders@npa.gov.za","012-845-6478","N/A",,"1. Bids must be deposited in the bid box at NPA Head Office, VGM Building, 123 Westlake avenue, Silverton, Pretoria 
2.Bidders must make arrangements with the office to view office as per instruction on page 27 of 62 of the bid document.
","Bid opening register for North West.pdf","/Home/Download/?blobName=93aad185-e3f9-4976-b237-dd1c46d5420a.pdf&downloadedFileName=Bid opening register for North West.pdf"," NO"," NO","FACILITIES MANAGEMENT SOLUTIONS","Halala Nsibande","012 845 6255",,"jwefhk, jwefhk, jwefhk"
5066,"MISA/KLM/BPM/FS/029/2021/22","Request for Bid(Open-Tender)","20 Louw Street - Senwabarwana - TROMPSBURG - 9913","Municipal Infrastructure Support Agent",true,"Tuesday, 14 September 2021 - 11:00","Wednesday, 18 August 2021","2021-08-18T00:00:00","Monday, 30 August 2021 - 10:00","2021-09-14T11:00:00","2021-08-30T10:00:00","Awarded","Construction","APPOINTMENT OF A MANAGEMENT CONTRACTOR FOR THE SITING, DRILLING, TESTING AND EQUIPPING OF SOLAR POWERED 2NO. BOREHOLES AND PUMPING MAIN, ELEVATED STORAGE TANK AT TROMPSBURG (NOORDMANVILLE SECTION) IN KOPANONG LOCAL MUNICIPALITY, XHARIEP DISTRICT, FREE STATE PROVINCE","Free State","Lumka Tyikwe","lumka.tyikwe@misa.gov.za","012-848-5300","N/A","Kopanong Local Municipality   20 Louw Street, TROMPSBURG","N/A","","","Yes","Yes","Thoka Geosciences","Lumka Tyikwe","012 848 5300",,""
5072,"DSAC07/21-22","Request for Bid(Open-Tender)","Madiba - Pretoria Central - Pretoria - 0001","Department of Sports, Arts & Culture",true,"Monday, 27 September 2021 - 11:00","Wednesday, 18 August 2021","2021-08-18T00:00:00","Friday, 20 August 2021 - 10:00","2021-09-27T11:00:00","2021-08-20T10:00:00","Awarded","Professional, scientific and technical activities","The appointment of a service provider to conduct a feasibility study and procurement of a new purpose built National Archives Building.","Gauteng","Puleng Kekana","pulengK@dsac.gov.za","012-441-3227","N/A","Virtual","N/A","List of tender received.pdf","/Home/Download/?blobName=05acad33-15ac-4c5f-9c44-e64f4ef68abd.pdf&downloadedFileName=List of tender received.pdf","Yes","Yes","J MAYNARD (SOUTH AFRICA)","Danalene Singh","071 363 0303",,"J Maynard, Capic South Africa, Mahlako-A-Phala Investments, Pamoja Asset Management"
5073,"KZN/CRES/07/2021/009/T","Request for Proposal","MASABALALA YENGWA AVENUE - DURBAN - DURBAN - 4000","Passenger Rail Agency of South Africa",true,"Monday, 20 September 2021 - 12:00","Wednesday, 18 August 2021","2021-08-18T00:00:00","Wednesday, 01 September 2021 - 10:00","2021-09-20T12:00:00","2021-09-01T10:00:00","Awarded","Services: Professional","APPOINTMENT OF PROFFESSIONAL SERVICES CONSULTANTS FOR NEW MAINLINE CORRIDOR-CATO RIDGE TO MOUNT VERNON STATION FOR A FIXED TERM OF 3 YEARS ","KwaZulu-Natal","SDUDUZIWE DLAMINI ","sdudlamini@prasa.com","031-813-0128","N/A","https://teams.microsoft.com/l/meetup-join/19%3ameeting_MDQ0MDhlYTAtMzVmYy00NDc4LTk5YzMtOWE0NGU3M2VhZ","PLEASE NOTE THE VIRSUAL BRIEFING SESSION LINK IS ATTACHED ON THE RFP DOCUMENT FOR YOU TO JOIN THE MEETING WHICH IS COMPULSORY ","","","Yes","Yes","R AND G TURNKEY SOLUTIONS","Ralph Marembo","031 561 7361",,""
